ID,y
3612,108.71955
3614,99.20937
3615,94.034195
3617,99.93953
3618,111.32242
3619,108.31425
3620,108.45802
3621,95.064606
3625,105.68933
3626,102.69013
3630,102.143845
3631,105.680885
3632,98.6804
3633,94.28066
3634,108.31254
3637,96.54224
3639,90.20949
3640,109.33192
3641,92.023186
3644,113.743416
3645,100.547646
3646,94.58911
3647,90.569016
3648,110.25487
3653,111.86276
3654,96.79691
3655,109.39759
3659,101.03169
3660,97.50525
3662,107.13049
3666,97.16036
3668,101.20856
3671,98.41002
3673,95.08057
3674,107.37583
3675,97.66196
3681,90.94313
3682,111.72455
3686,106.35747
3687,94.79685
3692,79.07211
3695,111.195946
3696,98.951706
3699,108.63445
3705,118.041084
3707,78.97238
3708,93.9946
3709,113.91734
3710,95.8368
3712,95.65455
3715,112.81973
3716,93.70804
3720,104.141495
3722,78.97238
3726,90.55786
3728,96.233475
3729,108.921104
3731,103.9974
3735,108.478294
3736,97.23997
3739,104.16844
3741,109.4573
3743,108.06979
3744,94.60366
3745,113.51708
3746,100.01462
3751,99.323425
3753,98.78911
3760,111.077896
3761,99.05548
3762,104.77428
3763,95.82796
3765,97.07767
3768,108.70386
3769,94.12167
3770,96.788216
3773,112.26574
3774,99.284805
3776,96.06104
3778,96.31154
3779,112.86121
3780,99.47513
3781,101.69771
3782,102.91086
3783,111.16397
3784,100.277405
3786,90.4813
3789,102.92692
3790,97.64073
3793,107.5397
3795,113.93016
3797,97.16306
3798,117.245895
3800,107.00006
3804,99.13494
3810,98.342705
3815,112.372055
3816,99.13494
3818,103.63064
3824,109.964714
3828,98.953
3830,107.58031
3831,96.693825
3832,77.47985
3834,112.026596
3835,93.63009
3836,108.77368
3838,97.969124
3839,116.98778
3840,111.7214
3845,96.80537
3846,109.71825
3847,95.51427
3849,77.30879
3853,108.501816
3855,107.98312
3856,99.10116
3864,79.213425
3865,104.78587
3866,113.81205
3867,95.00132
3868,107.00006
3869,97.28179
3871,96.8336
3875,111.03682
3876,97.53674
3878,91.27699
3879,110.89886
3881,107.00006
3883,106.266335
3884,97.52466
3886,106.67796
3890,100.03708
3893,104.89847
3897,100.65253
3901,96.27922
3902,106.39814
3913,107.6371
3914,91.19858
3916,93.0494
3917,110.69821
3924,102.91474
3925,94.368286
3928,96.067314
3929,113.42613
3932,96.40414
3933,102.27357
3934,76.6371
3935,92.49312
3936,97.54572
3937,109.037865
3938,91.372635
3939,102.40476
3943,91.07955
3944,110.88974
3945,111.07623
3946,100.0014
3947,104.63437
3948,93.236244
3949,111.01431
3950,96.82279
3951,104.88693
3952,94.17868
3953,99.72477
3961,116.08032
3962,92.108986
3966,97.48517
3967,108.66364
3968,100.87394
3969,113.483444
3970,98.20202
3971,100.53508
3973,98.231255
3974,111.14838
3975,113.241745
3977,94.80246
3979,101.99813
3985,103.46129
3986,107.26209
3988,104.31166
3991,93.753654
3992,104.23832
3993,105.80001
3994,95.21921
3995,114.464096
4005,103.26803
4007,95.71531
4008,109.556984
4009,98.44695
4010,104.64996
4011,76.46023
4012,96.36895
4013,103.25949
4015,103.409584
4016,106.72096
4018,103.22519
4025,95.19574
4026,102.7692
4028,108.96583
4029,95.77681
4031,96.23689
4032,111.13214
4033,98.41879
4034,107.139595
4037,100.95032
4038,103.58866
4039,92.97624
4041,95.85922
4042,104.58636
4043,97.75086
4044,102.27357
4045,99.28001
4046,107.4907
4047,96.74136
4048,102.10602
4049,116.58068
4051,92.3235
4052,112.66702
4058,102.587036
4062,110.06133
4064,105.668335
4067,95.848595
4068,77.82971
4070,108.4078
4072,115.96593
4074,111.00092
4075,94.91273
4076,109.86969
4077,95.68665
4078,106.724434
4080,102.27357
4082,102.43078
4085,94.30984
4086,99.864525
4088,102.7692
4089,98.92225
4092,77.69695
4094,97.23105
4095,108.49501
4096,98.169624
4097,108.17194
4102,107.34544
4105,104.51031
4107,113.173195
4111,101.14335
4112,104.17773
4113,95.45132
4114,110.05253
4115,93.79103
4116,107.060844
4117,96.74914
4118,95.40256
4119,106.41279
4120,97.092155
4122,80.01927
4125,95.19701
4126,112.233284
4129,111.00951
4134,107.98737
4137,91.56631
4141,99.744286
4142,96.80096
4144,98.40827
4145,102.91474
4146,107.12446
4150,97.72768
4151,80.66618
4154,95.848595
4156,94.08404
4157,103.61605
4159,106.72096
4160,97.49528
4161,109.092575
4168,94.28895
4171,106.026375
4172,106.342766
4173,97.66929
4175,93.54821
4176,102.27357
4177,98.40827
4178,102.57112
4179,103.43824
4181,106.9288
4183,95.77681
4184,107.90408
4185,91.335724
4186,112.05098
4188,100.06781
4190,112.008194
4192,93.85864
4193,103.54063
4194,112.33403
4195,100.878494
4196,77.261635
4202,96.78341
4203,100.22468
4208,90.43373
4209,110.666855
4210,97.817604
4211,105.103065
4212,115.97504
4214,105.88023
4215,97.091125
4216,102.69476
4217,94.43813
4219,95.70373
4222,109.037865
4224,77.02188
4231,105.897316
4232,95.77681
4234,99.009514
4236,98.40827
4237,103.05454
4240,95.728516
4242,97.84918
4243,96.084496
4247,90.15694
4248,114.64526
4249,100.086586
4254,105.9436
4263,93.65347
4265,115.32127
4267,112.20785
4268,109.96256
4271,109.8782
4272,96.787964
4273,108.42415
4274,92.534424
4276,94.564835
4278,91.60407
4280,96.3392
4281,112.30423
4283,100.17065
4284,109.07745
4285,107.093575
4286,105.675255
4287,96.74304
4288,119.16895
4289,93.749176
4290,84.07271
4293,95.12203
4296,110.49378
4297,93.28758
4299,94.922226
4303,104.87347
4310,98.52275
4312,103.29126
4318,104.24773
4320,105.971504
4322,100.396126
4323,115.952484
4325,106.49624
4326,112.75367
4328,108.1604
4330,110.556595
4332,111.441666
4333,100.362755
4335,99.16601
4336,104.61291
4338,104.967636
4341,96.2508
4342,101.45639
4344,102.01498
4347,95.008194
4348,104.42121
4351,105.910934
4352,96.05427
4353,98.48474
4355,105.77809
4356,94.30984
4359,104.258675
4360,95.75693
4361,96.72741
4364,97.4556
4365,104.39401
4368,97.92676
4372,95.09122
4374,94.36587
4376,93.15288
4377,109.71931
4380,92.684425
4383,104.47252
4384,93.360634
4385,99.745995
4389,97.09254
4391,93.25568
4392,106.13083
4393,90.33278
4395,96.64979
4396,111.27557
4398,111.11125
4399,109.95835
4401,91.412445
4406,100.819664
4408,106.200485
4412,104.42121
4415,99.78125
4418,105.430176
4419,94.36587
4420,77.855515
4422,110.88974
4423,94.36587
4425,96.52586
4428,101.265564
4431,111.042046
4434,96.09401
4436,95.7368
4437,113.201454
4439,117.01836
4440,96.46579
4441,106.673
4444,98.93788
4445,106.48195
4446,94.88603
4447,112.59027
4452,105.60531
4456,109.81974
4457,94.937675
4458,98.667496
4460,94.30984
4461,115.86023
4462,98.52839
4465,104.22903
4466,99.4919
4468,95.946434
4469,106.27797
4472,108.97548
4475,94.02072
4478,92.78762
4479,119.34844
4480,98.38041
4483,77.078735
4484,92.91398
4485,108.00222
4486,98.20202
4488,99.01263
4489,109.42428
4490,93.9834
4491,101.51123
4492,94.65798
4493,104.074875
4494,99.12593
4495,99.11925
4498,77.16162
4499,92.41542
4500,103.431435
4503,107.26932
4505,105.061295
4506,97.09827
4507,96.391525
4508,104.24773
4510,110.32757
4511,89.6526
4513,100.32158
4516,79.434746
4519,95.43854
4521,105.80707
4531,87.68589
4532,78.167786
4533,104.277214
4534,103.53421
4536,104.24773
4537,94.937675
4539,97.43082
4542,104.66497
4545,94.35417
4549,91.50245
4551,97.501236
4554,102.983315
4556,105.77387
4559,110.93764
4561,111.70653
4562,108.857216
4566,113.71625
4569,94.43027
4570,111.27557
4573,93.968735
4574,101.656654
4575,96.747925
4577,91.0455
4578,109.02406
4580,98.81344
4582,96.433914
4583,110.88974
4585,93.51934
4587,104.24773
4595,94.368065
4596,106.705025
4601,97.200615
4602,112.65187
4603,92.17244
4605,102.0017
4606,93.09022
4607,109.87388
4608,95.63153
4610,96.38083
4613,109.103325
4617,96.29307
4618,110.53419
4619,93.20962
4620,94.51419
4622,96.97465
4625,94.30984
4626,104.24773
4627,95.1778
4629,83.05514
4631,90.41553
4633,104.24773
4634,111.112885
4635,93.79924
4639,97.49059
4640,104.79027
4642,105.98066
4644,98.79416
4646,104.24773
4647,101.69175
4648,73.24706
4649,93.3067
4650,110.70843
4655,91.50245
4660,93.80768
4661,114.84887
4662,91.545494
4663,116.37734
4665,94.39206
4666,111.19712
4667,104.85558
4668,94.96857
4670,95.76041
4671,102.08721
4672,98.79533
4673,105.70914
4675,107.43611
4676,96.34225
4677,114.794395
4680,96.49564
4682,95.9206
4683,109.66403
4685,104.42121
4686,96.39025
4688,111.39521
4690,102.01008
4692,109.069244
4693,95.072716
4697,92.54814
4700,103.93359
4702,106.237274
4707,115.86023
4708,94.2339
4710,80.89462
4716,105.186104
4717,95.55306
4718,95.191216
4720,95.184494
4721,79.89696
4723,97.39509
4726,111.583046
4727,90.09045
4729,95.851395
4731,96.77681
4732,104.76296
4735,104.348335
4736,105.82271
4737,92.14968
4738,109.86866
4739,112.50532
4744,105.87799
4747,94.17733
4749,102.42874
4750,94.2339
4752,111.63949
4755,100.382515
4756,107.08673
4757,113.16326
4758,92.713196
4759,104.49481
4763,98.06043
4764,106.07683
4765,100.55071
4766,93.06193
4767,99.77019
4769,110.03029
4770,94.42599
4771,78.913734
4772,104.993935
4774,113.08378
4776,102.011696
4777,108.712845
4778,102.570984
4780,96.090576
4784,94.10714
4786,102.16226
4787,77.855515
4788,96.000595
4789,111.63949
4791,104.02033
4792,95.616425
4795,110.28445
4796,91.704254
4803,93.67147
4805,93.98487
4807,94.39637
4809,94.25452
4816,93.07744
4817,76.63338
4818,90.672066
4820,92.78708
4821,104.564835
4823,110.65553
4824,94.771545
4825,112.351585
4829,96.73253
4830,97.35235
4831,110.39773
4833,102.516655
4836,92.107285
4837,111.39521
4838,93.74443
4840,93.83994
4841,78.75264
4842,90.32114
4843,106.75509
4844,93.25425
4849,108.37857
4851,102.45951
4852,94.19256
4858,93.12498
4860,97.35235
4863,110.583244
4864,96.27563
4865,109.86788
4867,100.04856
4868,98.92669
4869,108.24482
4873,93.71308
4875,103.00674
4876,110.056526
4877,94.684166
4878,112.307755
4880,78.070335
4886,114.13492
4888,105.82184
4889,96.34831
4890,111.915115
4893,97.90363
4895,98.201805
4896,102.14561
4899,92.747284
4901,101.75388
4902,109.471634
4903,96.2078
4904,111.63949
4910,93.688805
4912,92.80928
4915,94.83221
4916,104.368225
4917,102.25937
4920,104.993935
4927,105.14282
4928,93.05386
4931,105.59753
4934,96.10204
4936,95.37019
4939,105.33396
4942,111.2953
4943,98.1523
4944,104.25691
4945,96.86998
4947,111.51403
4948,91.3135
4951,94.25912
4952,111.63949
4953,94.78559
4956,96.2078
4957,120.949135
4958,100.7812
4960,98.033585
4968,96.29045
4969,104.53312
4971,107.46709
4973,115.44211
4975,112.83333
4976,90.604576
4978,93.68838
4979,98.3186
4982,99.98014
4983,103.03779
4984,99.928444
4985,115.86023
4986,94.0814
4987,116.2284
4988,99.03553
4994,97.44563
4995,93.661606
5002,77.87721
5004,93.17375
5005,102.85223
5006,98.2687
5007,108.41489
5009,109.4268
5011,115.44211
5014,104.41116
5015,106.07705
5018,97.40785
5019,111.89116
5020,95.60542
5021,105.36808
5022,93.498795
5023,100.08865
5025,98.1523
5032,102.264404
5034,93.485634
5036,93.295784
5038,93.708435
5039,110.50256
5046,96.65755
5049,111.89116
5051,92.111244
5052,95.34731
5053,113.08378
5054,96.35734
5055,92.504456
5057,94.86174
5059,93.7026
5062,100.10536
5063,112.01019
5065,111.384865
5069,97.12232
5071,98.740974
5074,107.83924
5075,94.04637
5076,99.69074
5077,77.82971
5079,104.97654
5080,95.26645
5081,114.619896
5083,104.42364
5088,107.68097
5089,94.80178
5093,101.92748
5094,103.58694
5095,97.11536
5099,107.68849
5101,111.81283
5103,105.18616
5104,95.920815
5105,107.14528
5107,94.69859
5108,105.28547
5109,98.89436
5111,94.967545
5112,109.50831
5113,98.53587
5114,106.039566
5115,97.26138
5118,96.32309
5122,96.35734
5123,78.77294
5125,92.92732
5127,107.67236
5128,99.38145
5129,113.90178
5132,98.2687
5134,107.45749
5135,95.74373
5137,111.18094
5142,95.99489
5143,104.184425
5144,94.83064
5148,94.11685
5149,92.21059
5150,102.91474
5154,77.855515
5155,96.7647
5159,93.15211
5164,95.072716
5165,114.125755
5166,91.36553
5167,105.03979
5169,95.722885
5171,90.360054
5172,111.16942
5176,96.87458
5184,104.44669
5185,97.80169
5186,104.658585
5188,103.15891
5189,105.30584
5190,98.30652
5191,114.125755
5193,111.00951
5196,94.92861
5199,79.07062
5200,106.86249
5203,95.23559
5204,115.91136
5205,96.80874
5207,96.02754
5208,101.78986
5212,98.82725
5214,98.29342
5218,97.8434
5220,101.17139
5222,91.58874
5224,97.00115
5225,104.993935
5227,109.21859
5229,106.32504
5232,91.37166
5233,117.75108
5234,102.98144
5237,111.172516
5239,111.25499
5240,93.25666
5241,111.89116
5244,94.07832
5248,109.46182
5251,92.32803
5253,93.83517
5255,97.37398
5256,96.3677
5257,94.83913
5259,98.77292
5260,110.06172
5266,93.29837
5268,94.82956
5275,111.554245
5276,108.23283
5277,96.56487
5279,96.00544
5280,105.84875
5281,91.88204
5283,99.21684
5284,78.84404
5285,93.87185
5286,102.88067
5287,97.31268
5289,91.86881
5290,111.00951
5292,110.52586
5293,96.372154
5294,104.26155
5297,95.001076
5299,98.57527
5302,90.57202
5305,78.91593
5306,96.14383
5308,95.651405
5309,94.27521
5310,115.139275
5312,108.86263
5316,108.654884
5317,97.93577
5319,79.62463
5320,97.9057
5323,104.473656
5329,99.855774
5331,108.578606
5334,107.74665
5336,108.40992
5338,103.268295
5341,106.730385
5345,96.382195
5348,95.74911
5349,112.77745
5355,104.51659
5356,96.840675
5360,108.63906
5362,103.95986
5364,105.44489
5366,101.79803
5367,98.52426
5368,91.23654
5370,96.815315
5371,77.855515
5373,107.364975
5375,111.172516
5376,94.13027
5378,106.462296
5379,103.51766
5383,96.08539
5384,103.05495
5389,112.33924
5391,77.261635
5393,112.34616
5395,111.86101
5397,109.388245
5398,96.81756
5399,114.339355
5401,117.16162
5402,97.94371
5403,113.00382
5404,92.908104
5407,77.261635
5408,91.30781
5413,112.15111
5414,102.1714
5417,94.17257
5418,110.52586
5420,108.249565
5421,94.32454
5424,97.590065
5425,115.91136
5426,101.16016
5429,113.83627
5431,96.01091
5437,104.73312
5440,93.42609
5444,108.32898
5446,104.00887
5447,100.221725
5451,97.04032
5452,108.1313
5455,102.98144
5456,96.03056
5458,93.651344
5459,100.38985
5460,94.94789
5462,94.33579
5463,109.39924
5464,92.74255
5465,109.62867
5466,98.83004
5467,104.36997
5468,108.703766
5469,115.07723
5472,93.17714
5474,95.4583
5475,93.95512
5476,96.69886
5479,106.713524
5480,112.66702
5482,108.9728
5485,91.55971
5486,114.92498
5488,80.322
5495,106.32504
5496,103.38742
5497,110.36206
5499,107.56044
5503,92.12738
5504,93.70851
5507,97.66929
5509,110.07507
5511,92.30254
5512,107.42462
5516,111.32047
5517,97.126
5518,103.38208
5521,96.11549
5522,104.21002
5527,100.90834
5528,95.25756
5529,104.87327
5532,105.11608
5533,105.675835
5535,103.3482
5536,100.24229
5540,95.08145
5547,93.41571
5548,112.449715
5550,78.11922
5551,94.30251
5554,108.713165
5555,99.57843
5559,103.43947
5560,92.119484
5561,110.12249
5562,97.10811
5563,110.58555
5565,79.597855
5566,98.33851
5567,103.05856
5568,92.64608
5572,95.65218
5574,95.590225
5576,100.861145
5579,114.86294
5580,83.68715
5581,90.766136
5583,95.39668
5584,112.928085
5586,107.24734
5587,95.62989
5589,103.583305
5591,105.330894
5592,92.212234
5593,106.61625
5594,96.219376
5595,82.29592
5596,111.40828
5597,102.799866
5598,115.28564
5599,96.86998
5602,112.54449
5603,96.219376
5605,94.26959
5607,93.9434
5608,98.82923
5609,91.46667
5610,93.978584
5612,92.2756
5613,105.2642
5614,97.87496
5616,93.95977
5621,92.28554
5623,97.90184
5628,113.71135
5629,95.5945
5631,117.83075
5633,100.818436
5638,104.44477
5639,95.678345
5640,101.38941
5645,97.32537
5646,79.18404
5649,91.72193
5653,102.21845
5655,113.95062
5656,95.6452
5658,96.08664
5662,115.72498
5663,90.49356
5667,93.60198
5670,96.86998
5671,102.55088
5672,95.38093
5673,104.087
5674,93.331985
5675,108.20348
5676,95.327774
5679,112.78589
5683,107.06928
5687,95.88471
5688,77.283165
5690,94.76725
5691,112.68084
5692,95.42193
5693,118.08975
5694,102.95144
5697,109.457794
5698,91.92624
5699,111.161446
5704,94.56006
5707,112.78589
5709,97.71593
5710,91.856834
5714,94.78464
5718,94.501236
5721,94.45385
5723,95.07528
5724,111.12549
5725,94.2339
5726,101.827774
5729,102.53649
5730,103.120804
5731,96.03215
5733,77.570366
5736,90.82108
5741,105.82677
5745,112.97232
5747,96.13909
5748,108.007614
5750,112.586105
5751,109.98029
5752,95.75481
5754,94.056366
5755,98.41027
5757,101.633125
5758,115.07966
5760,106.55269
5762,105.209595
5766,104.49253
5768,97.57483
5769,117.75108
5770,95.447
5771,111.10222
5772,91.03216
5773,104.70535
5774,97.94839
5776,93.24956
5777,111.161446
5778,91.740005
5780,109.97634
5782,93.094475
5783,77.627884
5784,97.4466
5786,95.318016
5788,93.939835
5789,98.48474
5790,95.7537
5791,105.941574
5793,100.447685
5794,97.430984
5796,117.1915
5797,95.81661
5801,95.70809
5803,95.88471
5804,103.999435
5805,93.12591
5806,77.93809
5808,110.20851
5813,94.65397
5815,97.02074
5816,105.1222
5822,95.76712
5823,110.94698
5825,106.22161
5827,111.604774
5829,101.975945
5830,99.23965
5831,97.27399
5832,99.06781
5833,110.20851
5837,113.73306
5838,93.88369
5839,97.1551
5842,101.38941
5844,107.25103
5845,93.54563
5846,108.03467
5848,77.41463
5850,107.4671
5851,90.86152
5853,97.57483
5854,105.50782
5858,101.38941
5860,113.61876
5864,104.818245
5866,95.92218
5867,112.78589
5868,91.43135
5869,111.33321
5870,91.78237
5871,109.01185
5874,112.26687
5876,111.13103
5877,91.212135
5878,94.80381
5879,111.81522
5880,103.53728
5884,92.273094
5886,110.79349
5890,100.90869
5896,103.76393
5897,101.83209
5898,97.57483
5901,106.75525
5903,112.3471
5906,93.978584
5908,112.68009
5909,94.38245
5910,105.2642
5911,93.23844
5912,105.36896
5914,112.26687
5919,112.38953
5924,98.04862
5926,94.164955
5929,103.77181
5930,99.22359
5932,93.87562
5933,109.66575
5934,91.036896
5935,110.43953
5936,94.85529
5937,111.93639
5938,95.20007
5939,104.666824
5942,99.84147
5943,92.51765
5944,99.01589
5946,111.02738
5951,93.02848
5953,102.93716
5954,95.12351
5957,105.259254
5961,107.037735
5962,103.29869
5964,79.26623
5965,96.817055
5968,112.22246
5969,94.427986
5974,94.09127
5975,102.11285
5978,78.75264
5981,103.38208
5982,96.675735
5983,101.64561
5989,106.19681
5991,92.48556
5992,99.14469
5995,98.85206
5996,104.12458
5997,108.95506
5998,95.311676
5999,77.194145
6001,108.53411
6002,94.19331
6003,98.25907
6004,95.12351
6006,105.4238
6007,93.6397
6011,102.11983
6012,109.68186
6014,93.23844
6015,103.62313
6016,93.2914
6017,108.88211
6018,97.4989
6024,95.25184
6025,103.40962
6026,112.23093
6028,108.910095
6029,77.458725
6030,96.851875
6036,112.22246
6040,93.12591
6041,111.411934
6042,91.104904
6044,96.18384
6045,105.941574
6047,101.862465
6048,95.653656
6049,100.53735
6051,115.35169
6052,97.74042
6053,91.47509
6054,107.74111
6058,98.02697
6059,96.612404
6062,97.43617
6063,117.1917
6064,104.083015
6065,93.12591
6067,101.556694
6068,109.94958
6070,104.04968
6071,109.7959
6072,110.41039
6080,110.41039
6081,92.9745
6084,103.98447
6087,91.101006
6089,104.217285
6092,110.41039
6094,93.834274
6095,111.40828
6097,111.56761
6100,98.81397
6104,108.63804
6105,94.46032
6106,103.5949
6107,78.81937
6108,94.114365
6109,110.41039
6110,93.09653
6114,110.41039
6116,95.567085
6117,96.73565
6118,93.59734
6123,77.79618
6125,112.84284
6128,101.556206
6130,104.94734
6132,105.58889
6137,78.31667
6139,111.16049
6140,98.43618
6141,108.84513
6142,104.987656
6144,104.70211
6145,95.61978
6146,99.25305
6149,94.23024
6156,95.54729
6159,111.287735
6160,98.43618
6162,103.95429
6164,99.134026
6165,90.93536
6168,77.65534
6169,110.20851
6170,96.622856
6171,106.37405
6172,90.97696
6173,106.33483
6176,102.133675
6177,91.33972
6178,94.545006
6180,97.24862
6181,105.50218
6182,96.033775
6185,92.21703
6186,109.31067
6188,105.1504
6189,97.855736
6192,103.98447
6193,94.501015
6194,105.941574
6195,96.25571
6196,116.586876
6197,92.92303
6201,108.56642
6202,93.978584
6203,95.20182
6204,92.81634
6207,115.758385
6209,97.7352
6210,96.221695
6211,113.54687
6213,111.25891
6216,90.36854
6217,93.96874
6219,92.504395
6222,77.93809
6223,108.86624
6235,97.81141
6240,94.9184
6242,95.42841
6247,93.331985
6251,113.24814
6254,112.65055
6255,94.39277
6260,104.44977
6261,92.92413
6262,99.322525
6264,112.11205
6269,107.76085
6271,100.68067
6275,110.02963
6276,94.893166
6278,111.59221
6279,112.97232
6281,114.74449
6284,93.001045
6286,96.09741
6287,77.14103
6288,93.37746
6292,98.10895
6293,92.24123
6295,96.09869
6298,106.38636
6300,105.48787
6304,105.75039
6308,106.45108
6310,93.791794
6312,110.41039
6320,96.03215
6324,89.96723
6325,106.11496
6330,101.06621
6336,109.37287
6340,103.78715
6341,97.81141
6342,103.50695
6344,96.08503
6345,108.03462
6347,112.449715
6348,96.61346
6349,106.38636
6351,77.72327
6353,109.688446
6354,92.8579
6357,92.69242
6358,97.01411
6360,100.12531
6363,113.48895
6364,89.97537
6368,112.07333
6370,94.0732
6371,93.87706
6377,99.86626
6379,94.586235
6381,93.75094
6382,77.72327
6383,111.95576
6388,110.10758
6390,106.28169
6392,101.975945
6393,99.48352
6395,94.68933
6398,103.58796
6401,77.93809
6402,91.091515
6403,110.54295
6405,94.86608
6406,91.64685
6407,111.161446
6409,103.92307
6411,94.4028
6413,96.41361
6416,97.416214
6417,102.40798
6418,92.48624
6419,122.34288
6420,108.332184
6426,104.087975
6429,97.04807
6430,93.93672
6431,110.54295
6432,97.32815
6434,100.59503
6437,113.66676
6438,94.11061
6439,102.2687
6440,94.57495
6441,94.50078
6442,110.2387
6443,95.94708
6445,96.063156
6448,113.175835
6450,103.66405
6453,96.71007
6455,104.71947
6457,94.452965
6458,101.539345
6461,95.13981
6464,111.828316
6467,101.88421
6469,99.86696
6470,78.85875
6471,97.26169
6473,103.871864
6474,92.75329
6479,93.09832
6481,97.87868
6484,110.54331
6495,88.817825
6496,104.368546
6505,106.39495
6506,93.12011
6508,102.05371
6509,92.98248
6510,107.03831
6512,104.08916
6513,94.369934
6514,110.913826
6515,94.492935
6519,94.17394
6521,98.35158
6523,78.14149
6525,103.18019
6526,98.60769
6528,95.419235
6529,99.87163
6531,107.19133
6533,102.95394
6534,93.542465
6535,111.60103
6536,92.679016
6537,111.16691
6540,91.43266
6541,111.95576
6547,111.70953
6548,99.8669
6551,110.12249
6553,107.084465
6555,103.98447
6556,97.23439
6561,78.08745
6564,93.55194
6565,111.60103
6568,95.062614
6569,110.2387
6573,103.994255
6574,96.065674
6577,112.60848
6579,113.48895
6581,95.2142
6582,110.15078
6585,100.45351
6586,93.47396
6589,106.67511
6590,77.895256
6593,101.29136
6594,110.27772
6595,90.81896
6599,93.963806
6600,95.00617
6601,112.4341
6602,89.97537
6603,113.175835
6604,96.07499
6607,107.9216
6608,114.322586
6609,94.134155
6611,95.1454
6613,110.2387
6614,97.51459
6616,103.68029
6617,110.2387
6618,94.93339
6619,103.70695
6621,103.98447
6627,100.82529
6629,106.563835
6631,77.4369
6634,96.40449
6636,94.73926
6638,95.062614
6639,110.2387
6641,110.94698
6642,98.009575
6651,116.140114
6654,76.94458
6657,96.24917
6663,92.007774
6665,101.30606
6666,95.37002
6668,94.463844
6669,103.83673
6670,105.24146
6671,98.94867
6673,93.90872
6675,95.718254
6676,77.72327
6677,95.06195
6679,93.900894
6680,106.94562
6681,107.03831
6685,106.582596
6688,94.530594
6689,89.57746
6690,98.96471
6692,110.2387
6693,93.03718
6694,94.91272
6698,122.168655
6699,94.38159
6700,109.04474
6701,94.452965
6702,111.95131
6704,89.57746
6707,107.084465
6712,112.88527
6713,92.693596
6715,110.52615
6721,111.62308
6722,92.504395
6723,109.12436
6724,93.19914
6725,117.53704
6731,112.12606
6735,86.81229
6736,104.64919
6737,110.18713
6738,98.49239
6739,99.289665
6741,102.959
6743,97.05036
6745,94.463844
6747,108.66656
6749,93.0534
6750,106.76627
6751,114.8211
6752,107.292946
6753,110.2387
6755,107.323425
6756,93.53497
6757,104.1129
6759,111.1265
6761,90.788185
6763,97.26169
6764,117.90985
6765,93.657074
6766,118.08402
6768,105.38048
6771,89.57746
6773,95.20629
6774,105.05214
6778,111.12621
6779,97.35335
6781,95.44219
6784,102.87406
6786,101.454445
6787,98.04926
6790,98.33761
6793,101.70946
6795,110.2387
6798,111.69063
6806,96.796844
6807,96.15476
6810,93.34518
6815,106.46321
6816,92.841064
6817,97.946976
6818,92.645546
6819,101.862465
6820,97.05781
6822,96.276665
6823,115.35169
6824,109.78746
6825,97.22436
6828,78.045616
6829,111.94389
6831,106.22698
6832,90.01416
6833,108.735245
6834,97.26169
6836,103.0478
6837,112.88527
6838,93.68
6840,99.39681
6843,92.977585
6845,90.65266
6846,95.04933
6847,105.66571
6851,104.02139
6852,97.20332
6853,101.084465
6858,107.71073
6861,108.93235
6863,112.4341
6864,77.261635
6865,94.92884
6866,111.68133
6867,101.39283
6868,103.39951
6869,94.4034
6870,109.78746
6874,104.89409
6875,93.677
6877,107.30622
6878,96.64425
6880,93.94767
6883,101.91484
6884,97.32431
6886,93.3014
6890,98.95202
6893,106.71445
6894,91.28977
6899,107.30622
6900,92.45186
6904,91.92845
6905,107.35784
6906,90.925125
6910,96.48147
6912,102.37673
6913,112.49727
6920,92.24878
6922,95.26868
6923,110.2387
6926,97.10775
6927,107.17461
6928,92.927795
6931,116.14548
6933,93.28054
6936,90.16809
6937,111.567314
6939,96.40385
6941,100.72651
6942,107.20872
6943,94.57863
6944,100.53286
6945,92.49187
6946,108.63872
6947,116.95244
6949,105.31986
6951,105.42471
6953,102.58133
6954,92.7061
6955,103.13562
6963,108.25253
6964,94.8624
6966,98.4422
6968,93.682625
6970,105.50218
6972,109.899925
6976,110.32805
6978,111.68133
6981,96.3471
6985,109.54631
6986,95.46792
6987,109.91715
6989,100.52898
6991,115.35169
6993,112.803345
6994,95.077965
6995,105.297554
6996,94.826164
6997,112.22303
6998,78.09031
7001,107.72542
7003,108.74511
7006,91.816864
7008,95.27603
7010,91.27913
7011,95.97662
7012,96.02053
7013,94.34131
7014,109.5151
7017,99.52762
7018,94.09885
7019,90.01638
7023,91.712494
7024,102.93786
7025,92.48072
7026,109.22429
7027,90.603676
7028,114.548996
7030,110.2387
7031,96.32994
7033,107.49073
7036,96.5869
7037,97.62185
7039,93.60742
7044,94.607285
7045,112.88527
7046,106.382454
7049,94.255745
7050,93.31796
7051,105.50218
7054,109.16777
7055,94.68205
7057,91.035255
7060,107.30622
7061,97.4989
7063,92.50686
7064,110.68638
7067,93.94767
7071,101.50401
7074,104.46723
7075,94.19972
7078,112.88527
7079,89.68099
7080,106.57991
7081,96.22623
7082,112.84284
7083,93.29767
7085,93.429016
7092,101.862465
7094,101.36525
7100,90.7263
7101,106.19535
7102,111.68133
7104,111.1597
7105,97.4989
7106,94.944305
7107,101.97675
7108,77.25937
7109,94.17977
7110,111.567314
7112,93.87501
7113,106.397285
7114,104.92221
7116,111.39855
7117,104.172874
7118,96.05071
7120,92.19804
